"pmc.samp.1","pmc.samp.2","pqmc.samp.1","pqmc.samp.2"
-0.0697601060868651,0.0356146305231017,0.285255282222934,0.489929311803775
-0.140621106883716,0.686358124484716,0.494324108870509,0.0056758911294908
0.77252007547449,1.27409567981187,0.6875,0.8125
0.639770579817393,0.833660473578742,0.822397950039216,0.677602049960784
0.899196609741804,0.903899761084683,0.552602049960784,0.947397950039216
0.864784530274987,0.797069412928694,0.623772127207125,0.748772127207125
0.563651390353771,0.745699831526691,0.917569876075202,1.0425698760752
1.12872049290809,0.805554794337745,0.751227872792875,0.582430123924798
0.636494593971797,0.970027921126032,0.457430123924798,0.876227872792875
0.402601069957438,1.22754900173046,0.510070688196225,0.714744717777066
0.658620079609156,1.01797848775275,0.785255282222934,0.989929311803775
0.729007667846469,1.05408167967734,0.994324108870509,0.505675891129491
0.691235315688391,0.0270792077126919,0.9375,0.0625
1.13427911401068,0.142902355897268,1.07239795003922,-0.0723979500392163
0.98148496073213,-0.0838496346239213,0.802602049960784,0.197397950039216
0.644049994181551,0.228574633596335,0.873772127207125,-0.00122787279287503
1.04170454852963,-0.179116557260893,1.1675698760752,0.292569876075202
0.905749079056797,-0.147096882561548,1.00122787279287,-0.167569876075202
1.23041746239396,0.350731541368856,0.707430123924798,0.126227872792875
0.784283600079067,-0.14066949306093,0.760070688196225,-0.0352552822229339
0.851457649214291,0.144894942463503,1.03525528222293,0.239929311803775
0.752278100524512,-0.0137152102217839,1.24432410887051,-0.244324108870509
0.519380367930187,0.529624833646066,0.4375,0.5625
0.775274657240809,0.646638928650903,0.572397950039216,0.427602049960784
0.754817686688394,0.482450651204471,0.302602049960784,0.697397950039216
0.371318439863447,0.288458424490508,0.373772127207125,0.498772127207125
-0.0195471070584934,0.760067653490976,0.667569876075202,0.792569876075202
0.937032317966833,0.866449005099909,0.501227872792875,0.332430123924798
0.570913233353099,0.500751886154877,0.207430123924798,0.626227872792875
0.54576546719274,0.311842048878462,0.260070688196225,0.464744717777066
0.434820095370818,0.690948261135565,0.535255282222934,0.739929311803775
0.539521684590585,0.553558172621204,0.744324108870509,0.255675891129491
-0.0341436813649676,-0.00966534008185815,0.3125,0.1875
0.312926371936054,-0.390284134335909,0.447397950039216,0.0526020499607837
0.186439933214371,0.059403659486977,0.177602049960784,0.322397950039216
0.244306284027919,0.301601527184097,0.248772127207125,0.123772127207125
0.0811855274728293,0.175555344791478,0.542569876075202,0.417569876075202
0.673128381583493,0.167864251198953,0.376227872792875,-0.0425698760752016
0.246273592721756,0.299664145724023,0.0824301239247984,0.251227872792875
-0.00860268245061552,-0.0497917277158948,0.135070688196225,0.0897447177770661
0.351938687747896,0.406855408854849,0.410255282222934,0.364929311803775
0.365135129281095,0.186431194344367,0.619324108870509,-0.119324108870509
0.953962133479616,0.714744378620556,0.8125,0.6875
1.01932154694749,0.768933520684767,0.947397950039216,0.552602049960784
0.857196082983061,0.673569037397419,0.677602049960784,0.822397950039216
0.636758477426796,0.637967131676134,0.748772127207125,0.623772127207125
1.04509291119347,0.826610161323928,1.0425698760752,0.917569876075202
0.412467011042905,0.91674567144316,0.876227872792875,0.457430123924798
0.703541851999655,0.206880757021626,0.582430123924798,0.751227872792875
0.761365858168602,0.802047911049168,0.635070688196225,0.589744717777066
0.779275792646999,0.762444881355731,0.910255282222934,0.864929311803775
1.01659278175682,0.602446455688785,1.11932410887051,0.380675891129491
0.752702561515363,0.385713483376243,0.5625,0.4375
0.484652563656324,0.516375833644314,0.697397950039216,0.302602049960784
0.505633867640085,0.267128581595227,0.427602049960784,0.572397950039216
0.733981955615961,0.967333376218976,0.498772127207125,0.373772127207125
0.90642545982412,0.468702335133016,0.792569876075202,0.667569876075202
0.616510980187446,0.663541453490988,0.626227872792875,0.207430123924798
0.478063198042472,-0.0203247959680211,0.332430123924798,0.501227872792875
0.324677341028083,0.585700231439088,0.385070688196225,0.339744717777066
0.496293404224198,0.174250967909688,0.660255282222934,0.614929311803775
0.374534134697996,0.621460735521828,0.869324108870509,0.130675891129491
0.142126031090391,0.859476267189264,0.0625,0.9375
-0.0190057158539544,1.01277405835493,0.197397950039216,0.802602049960784
0.327351726035455,0.986332984897299,-0.0723979500392163,1.07239795003922
-0.0777463338493839,0.652248531523492,-0.00122787279287503,0.873772127207125
-0.0536228608481072,1.29318585749509,0.292569876075202,1.1675698760752
-0.137714436205084,0.964389532186735,0.126227872792875,0.707430123924798
-0.0711357213506787,1.09061979983157,-0.167569876075202,1.00122787279287
0.251536990674616,1.1285273353818,-0.114929311803775,0.839744717777066
0.149240429909032,0.927386859711546,0.160255282222934,1.11492931180378
0.263531843535409,0.876336916046606,0.369324108870509,0.630675891129491
0.272484740485103,0.677472491671237,0.09375,0.46875
-0.115709629812259,0.48856569737944,0.228647950039216,0.333852049960784
0.48801747724483,0.377922618169128,-0.0411479500392163,0.603647950039216
0.0170235787423276,0.337593629509912,0.030022127207125,0.405022127207125
0.424579060454998,0.461565515475498,0.323819876075202,0.698819876075202
0.396192538790126,0.682582292135359,0.157477872792875,0.238680123924798
0.110343146717183,0.371955013939745,-0.136319876075202,0.532477872792875
0.2071941829703,0.444547977734511,-0.0836793118037752,0.370994717777066
-0.111159695906892,0.209921999235832,0.191505282222934,0.646179311803775
0.158351300604487,0.567612567202971,0.400574108870509,0.161925891129491
0.855330304022829,0.903329797069379,0.59375,0.96875
0.893158201880557,0.65493356297121,0.728647950039216,0.833852049960784
0.756690546179471,0.895259848765904,0.458852049960784,1.10364795003922
0.219792241959477,1.24163698581397,0.530022127207125,0.905022127207125
0.690155900824752,0.901893727053767,0.823819876075202,1.1988198760752
0.68497712066024,1.11530000844182,0.657477872792875,0.738680123924798
0.523069942834018,1.15806712803956,0.363680123924798,1.03247787279287
0.627847894189596,0.969629740865275,0.416320688196225,0.870994717777066
0.420942809174619,0.89828553889003,0.691505282222934,1.14617931180378
0.729596154803131,0.862810898173299,0.900574108870509,0.661925891129491
0.991667845114959,0.513526236221828,0.84375,0.21875
0.631058516903438,0.3542036984626,0.978647950039216,0.0838520499607837
0.89299216870728,0.294742537313349,0.708852049960784,0.353647950039216
0.785850126687138,0.180190314708533,0.780022127207125,0.155022127207125
0.390772128702411,0.53432835898088,1.0738198760752,0.448819876075202
0.561979908785361,0.337996821863691,0.907477872792875,-0.0113198760752016
1.02695386575851,-0.0159653881742719,0.613680123924798,0.282477872792875
0.80549420989296,0.187621493021936,0.666320688196225,0.120994717777066
1.00440664322673,-0.165031964053968,0.941505282222934,0.396179311803775
1.22124489266172,0.179698230777873,1.15057410887051,-0.0880741088705092
-0.174715533989197,0.64100555113242,0.34375,0.71875
0.606550433439611,0.774332826490109,0.478647950039216,0.583852049960784
0.216641399793573,0.554133775685595,0.208852049960784,0.853647950039216
0.257754232261162,0.704981813104307,0.280022127207125,0.655022127207125
0.309886333539607,0.48521753477404,0.573819876075202,0.948819876075202
0.466193634797826,0.717088197156879,0.407477872792875,0.488680123924798
0.47941803544454,0.744521080319481,0.113680123924798,0.782477872792875
0.457340394494334,0.6895748743078,0.166320688196225,0.620994717777066
0.229241479214775,0.685967808652786,0.441505282222934,0.896179311803775
0.0710917487443319,1.07146040055698,0.650574108870509,0.411925891129491
0.621267302483664,0.35855086425992,0.46875,0.09375
0.691036216146127,0.216877369860535,0.603647950039216,-0.0411479500392163
0.284108609434034,0.312083791107072,0.333852049960784,0.228647950039216
0.501618367685591,0.155070972302726,0.405022127207125,0.030022127207125
0.699715037419455,0.0717182475034287,0.698819876075202,0.323819876075202
0.457445715094702,-0.0911125546254568,0.532477872792875,-0.136319876075202
0.0428778703530697,0.412332750743839,0.238680123924798,0.157477872792875
0.537719152419891,0.102752119624376,0.291320688196225,-0.00400528222293389
0.0877589108828941,-0.0492756801335765,0.566505282222934,0.271179311803775
0.306515969371957,0.266794619943428,0.775574108870509,-0.213074108870509
0.736529714088868,1.04736083161495,0.792569876075202,0.667569876075202
0.944670505707443,0.618272687982647,0.910679983524052,0.549459768626351
1.03911770458017,0.747333402421506,0.674459768626351,0.785679983524052
0.659741054668354,0.408453170079436,0.736772839123454,0.611772839123454
0.712545972045483,0.874291511516443,0.99400790961156,0.86900790961156
0.918887333372743,1.08281627679298,0.848366913026949,0.466131842538843
1.01771406058073,0.432890787731679,0.591131842538843,0.723366913026949
0.763930297655544,0.604433214512273,0.637221369477234,0.581980088508475
0.528164525795418,0.63211153040251,0.878159663641928,0.822918382673169
1.15598742169332,0.624120638438391,1.0612101960805,0.398929556069905
-0.134172378638487,0.590705943665319,0.323819876075202,0.698819876075202
0.372677452334684,1.03199472866694,0.441929983524052,0.580709768626351
-0.0338748875080459,0.673820549438635,0.205709768626351,0.816929983524052
0.26748521262945,0.848035490391343,0.268022839123454,0.643022839123454
0.391081684690161,0.718505072320042,0.52525790961156,0.90025790961156
0.232845656188175,0.0758627718871404,0.379616913026949,0.497381842538843
0.450886418979808,0.40425010540544,0.122381842538843,0.754616913026949
0.267341726301472,0.592652039642274,0.168471369477234,0.613230088508475
0.14295265036797,0.724833224420348,0.409409663641928,0.854168382673169
0.401756623492031,0.208927867599445,0.592460196080498,0.430179556069905
0.459872588086424,0.227102618362499,0.869324108870509,0.130675891129491
0.146648114639393,0.750783735655935,0.98743421631936,0.0125657836806405
0.116957805537698,0.566859369842104,0.751214001421659,0.248785998578341
-0.0435890570985681,0.436809642106402,0.813527071918762,0.0748788541777434
-0.0232454861899304,0.318686925200121,1.07076214240687,0.33211392466585
0.278799628621163,0.373582191703535,0.925121145822257,-0.0707621424068681
0.36940714274506,0.176528810238958,0.66788607533415,0.186472928081238
-0.152043330546579,0.443313465883933,0.713975602272542,0.0450861035627644
0.0666608655204142,0.613752827309624,0.954913896437236,0.286024397727458
0.374687605860799,0.534396017309139,1.13796442887581,-0.137964428875806
0.0951053809283442,0.633522042203456,0.530022127207125,0.905022127207125
-0.0660211375835553,0.475618985880634,0.648132234655975,0.786912019758275
0.235823092363514,0.601497716385582,0.411912019758275,1.02313223465598
0.345932106444558,0.632557058588653,0.474225090255378,0.849225090255378
0.527953028222882,1.17509267826213,0.731460160743484,1.10646016074348
-0.00596766464555032,1.1942880882443,0.585819164158872,0.703584093670766
0.330631150782652,0.671641157207452,0.328584093670766,0.960819164158872
0.304454199278866,0.49624832529193,0.374673620609158,0.819432339640399
0.496545284512973,0.310394826289372,0.615611914773851,1.06037063380509
0.252172237835247,0.807916139791913,0.798662447212421,0.636381807201828
0.633342932467319,0.160355567010888,0.822397950039216,0.677602049960784
1.30838951432316,0.0855212140321787,0.940508057488067,0.559491942511933
0.674334134682699,-0.0917535056230309,0.704287842590366,0.795712157409634
0.873678935163435,0.147153480148283,0.766600913087469,0.621805013009036
1.61351298535642,0.343215149675376,1.02383598357558,0.879040083497143
0.62967564962564,0.46368843324425,0.878194986990964,0.476164016424425
0.912970974098581,-0.129647311722331,0.620959916502857,0.733399086912531
0.630078754769258,0.0949727558550391,0.667049443441249,0.592012262394057
0.920988378978683,0.376779847834613,0.907987737605943,0.832950556558751
0.676804742201882,-0.0779495271052164,1.09103827004451,0.408961729955487
-0.199184168398121,0.119329114891982,0.780022127207125,0.155022127207125
0.119335457669294,0.324927949031281,0.898132234655975,0.0369120197582747
0.113068077784844,0.0898247062865365,0.661912019758275,0.273132234655975
0.316013687837516,0.308395915717594,0.724225090255378,0.0992250902553775
0.22576861067235,0.257248585447722,0.981460160743484,0.356460160743484
0.352815195020883,-0.0701095092842909,0.835819164158872,-0.0464159063292339
0.222041487786607,0.237949308619637,0.578584093670766,0.210819164158872
0.381339648311016,0.502837353043957,0.624673620609158,0.0694323396403985
0.233314814372554,0.403074604583328,0.865611914773851,0.310370633805092
0.544536258676169,0.295444146120938,1.04866244721242,-0.113618192798172
0.612994360471707,0.0612113217789747,0.457430123924798,0.876227872792875
1.08530337977211,0.21592204847272,0.575540231373649,0.758117765344025
0.867297991003365,0.247591165383414,0.339320016475948,0.994337980241725
0.761102898660555,0.148616422529251,0.401633086973051,0.820430835841128
1.17986329177445,0.408584736914839,0.658868157461157,1.07766590632923
0.697539184894387,0.131728542495872,0.513227160876546,0.674789839256516
0.91212984136586,0.00483572679996222,0.25599209038844,0.932024909744622
1.10780513345099,0.252360168767771,0.302081617326831,0.790638085226149
0.971902208248376,-0.295461522007281,0.543019911491525,1.03157637939084
0.790053196306923,0.223289691223185,0.726070443930095,0.607587552787579
0.511859201527649,0.673672863212158,0.8125,0.6875
0.367492067956924,0.912233945773716,0.93061010744885,0.56938989255115
0.189038377976528,1.0569935315291,0.69438989255115,0.80561010744885
0.333468090380129,0.7992492663252,0.756702963048253,0.631702963048253
0.722433079490166,0.795400083159402,1.01393803353636,0.888938033536359
0.263764115083172,1.13607371444322,0.868297036951747,0.486061966463641
-0.0538754125030097,0.867243736027101,0.611061966463641,0.743297036951747
0.574916099484748,0.884765328778511,0.657151493402033,0.601910212433274
0.312204879602635,0.791590021296145,0.898089787566726,0.842848506597967
0.310289697852434,1.09683259856321,1.0811403200053,0.418859679994704
0.652618923361046,-0.130408900282664,0.280022127207125,0.655022127207125
1.02130772639036,0.178430929357456,0.398132234655975,0.536912019758275
1.01259810700958,0.461820758295446,0.161912019758275,0.773132234655975
0.757937462016047,0.480472733058753,0.224225090255378,0.599225090255378
1.02114171195896,0.242554282142494,0.481460160743484,0.856460160743484
1.04881162193349,0.320629594975568,0.335819164158872,0.453584093670766
0.966581706918163,0.115919967657527,0.0785840936707661,0.710819164158872
1.25642605829792,0.238689294478345,0.124673620609158,0.569432339640399
0.458987010969283,0.2201420378894,0.365611914773851,0.810370633805092
0.618473463086773,-0.00731311254779313,0.548662447212421,0.386381807201828
0.21382575373493,0.609259095743676,0.884897950039216,0.115102049960784
0.245516487603599,0.977957398518154,1.00300805748807,-0.00300805748806661
0.551253903719707,0.783134034134517,0.766787842590366,0.233212157409634
0.0650870025454441,0.785910762764098,0.829100913087469,0.0593050130090362
-0.150382289075629,0.650137820527661,1.08633598357558,0.316540083497143
0.426140384125982,0.45012572101069,0.940694986990964,-0.0863359835755752
0.109252616334406,0.378147060800078,0.683459916502857,0.170899086912531
0.185263355852988,0.632795362959918,0.729549443441249,0.0295122623940572
0.453425746741664,1.07781633722581,0.970487737605943,0.270450556558751
0.119867487575439,0.721813254913961,1.15353827004451,-0.153538270044513
0.884332231063568,0.0937928667582338,0.8125,0.6875
0.917982370984293,-0.212492677555011,0.93061010744885,0.56938989255115
0.774416049396005,0.501827505668455,0.69438989255115,0.80561010744885
0.571706843902712,0.49761221201268,0.756702963048253,0.631702963048253
1.38660580838465,0.282814986850322,1.01393803353636,0.888938033536359
0.766720431477894,-0.0752531864212815,0.868297036951747,0.486061966463641
0.791737346827678,0.287796813843065,0.611061966463641,0.743297036951747
0.492989303843696,0.0956008790766987,0.657151493402033,0.601910212433274
0.801856004200671,0.080937709278062,0.898089787566726,0.842848506597967
0.80199686553937,0.417423801054443,1.0811403200053,0.418859679994704
0.0773398744308298,0.190027755625565,0.441505282222934,0.896179311803775
0.220672545877271,0.608458719366269,0.559615389671784,0.778069204354925
0.176677392614373,0.819162343676745,0.323395174774084,1.01428941925263
0.326866793802724,0.544748227408873,0.385708245271186,0.840382274852028
0.00834360948536833,0.669275180193401,0.642943315759293,1.09761734534013
0.182249738461708,0.357898444401317,0.497302319174681,0.694741278267416
0.466102810208899,0.846114264156252,0.240067248686575,0.951976348755523
0.415959373711988,0.306477934974576,0.286156775624967,0.810589524237049
0.128135931146508,0.611825578368635,0.52709506978966,1.05152781840174
0.434759938521033,0.625506082206064,0.71014560222823,0.627538991798479
0.863641894675641,0.211090212462345,0.806824108870509,0.193175891129491
0.686759323410515,0.340160437058777,0.92493421631936,0.0750657836806405
1.2174037461815,-0.0237730336162441,0.688714001421659,0.311285998578341
0.56547440605799,-0.0492210385090796,0.751027071918762,0.137378854177743
0.902285077815208,-0.209411327265083,1.00826214240687,0.39461392466585
0.263502910147094,0.0804008741343133,0.862621145822257,-0.00826214240686807
0.851940811002986,-0.122865206007397,0.60538607533415,0.248972928081238
0.953390763466678,0.282526148092714,0.651475602272542,0.107586103562764
0.634513648991498,0.159151072913619,0.892413896437236,0.348524397727458
0.992424244589804,0.582845414319339,1.07546442887581,-0.0754644288758057
0.57549332603875,0.284747404045813,0.822397950039216,0.677602049960784
1.04337245871751,-0.170617537096887,0.940508057488067,0.559491942511933
0.70156117357741,0.11250474644163,0.704287842590366,0.795712157409634
0.515709243636894,0.0977947453624737,0.766600913087469,0.621805013009036
0.921628319997679,-0.143972678805908,1.02383598357558,0.879040083497143
0.520359304964604,-0.0165473427356677,0.878194986990964,0.476164016424425
0.595997842193746,-0.0620585559495811,0.620959916502857,0.733399086912531
0.660412470414655,0.261056204776211,0.667049443441249,0.592012262394057
0.849216298749305,0.380387866625132,0.907987737605943,0.832950556558751
0.607250700486843,-0.138981947352961,1.09103827004451,0.408961729955487
0.509030874135415,0.535042058183239,0.302602049960784,0.697397950039216
0.307827206224928,1.07087010760234,0.420712157409634,0.579287842590366
-0.070522677382826,0.658555968577148,0.184491942511933,0.815508057488067
0.171735663898327,0.673752254320313,0.246805013009036,0.641600913087469
0.415146224528719,0.451864317284667,0.504040083497143,0.898835983575575
0.35193771863694,0.407729680031457,0.358399086912531,0.495959916502857
-0.165545871788918,0.371924550494281,0.101164016424425,0.753194986990964
0.438980129517681,0.592162062630263,0.147253543362817,0.61180816247249
0.453926792124715,0.948740597522895,0.38819183752751,0.852746456637184
0.262014624975482,1.02731467377367,0.57124236996608,0.42875763003392
0.542914426085332,0.783836000041569,0.792569876075202,0.667569876075202
0.488592593204324,0.530185749563056,0.910679983524052,0.549459768626351
0.181722228926053,1.03467967923866,0.674459768626351,0.785679983524052
-0.0155885479213663,0.670290351586573,0.736772839123454,0.611772839123454
0.163678943186761,0.490857050148277,0.99400790961156,0.86900790961156
-0.253248576039675,0.7000997736005,0.848366913026949,0.466131842538843
0.166482904526097,0.382247902888147,0.591131842538843,0.723366913026949
0.561217220143918,0.85872361521105,0.637221369477234,0.581980088508475
0.255432099336278,0.78628148572566,0.878159663641928,0.822918382673169
0.448419215752692,0.615011542723389,1.0612101960805,0.398929556069905
0.146620506509681,-0.147428987634498,0.530022127207125,0.905022127207125
0.431565073486459,0.034527255100453,0.648132234655975,0.786912019758275
0.0318246067434905,0.558156568419636,0.411912019758275,1.02313223465598
0.0475421096870413,0.439760708018839,0.474225090255378,0.849225090255378
0.329155859431935,0.108188993612435,0.731460160743484,1.10646016074348
0.154043587917392,0.0324427901800754,0.585819164158872,0.703584093670766
0.429323243372699,0.508334605047243,0.328584093670766,0.960819164158872
0.204582122065456,0.139246235251486,0.374673620609158,0.819432339640399
0.483276487407998,0.661946622907732,0.615611914773851,1.06037063380509
0.343415225063949,0.655909919259978,0.798662447212421,0.636381807201828
-0.0466319899325592,0.299345280934018,0.869324108870509,0.130675891129491
0.0751754215127916,0.425536978426056,0.98743421631936,0.0125657836806405
-0.00578964783691735,0.0453537787912564,0.751214001421659,0.248785998578341
0.377763897608754,0.276749261908887,0.813527071918762,0.0748788541777434
-0.0138476534996071,0.336749858084451,1.07076214240687,0.33211392466585
-0.162694423665862,0.64015628607864,0.925121145822257,-0.0707621424068681
0.648575682926422,0.430028070625484,0.66788607533415,0.186472928081238
0.445500981550353,0.558048133653939,0.713975602272542,0.0450861035627644
0.407731004272919,0.329710921893574,0.954913896437236,0.286024397727458
0.11150862731247,0.0791009905479831,1.13796442887581,-0.137964428875806
0.783522254821911,-0.00707418900801571,0.191505282222934,0.646179311803775
0.518504721361796,0.37468676310931,0.309615389671784,0.528069204354925
1.03722800155834,-0.0236003093238471,0.0733951747740836,0.764289419252626
1.13482301615745,0.223177610542057,0.135708245271186,0.590382274852028
0.838913493688888,0.323170390927231,0.392943315759293,0.847617345340134
0.655277181994716,-0.122156800047362,0.247302319174681,0.444741278267416
1.06888769946169,0.22451963803049,-0.00993275131342497,0.701976348755523
0.879323054526428,0.122577581873738,0.0361567756249667,0.560589524237049
0.774203229679534,0.28004372579196,0.27709506978966,0.801527818401742
1.07617473385029,-0.0128246446123405,0.46014560222823,0.377538991798479
0.240356965449664,0.487600049708821,0.8125,0.6875
0.53421103381232,0.339765210575024,0.93061010744885,0.56938989255115
0.291452265022768,0.90403817456282,0.69438989255115,0.80561010744885
0.422392421916186,0.702609456818159,0.756702963048253,0.631702963048253
0.213575312737874,0.585056134153985,1.01393803353636,0.888938033536359
0.0518759013182202,0.669392215783886,0.868297036951747,0.486061966463641
0.255569094091737,0.619785544743847,0.611061966463641,0.743297036951747
0.0127560011730078,0.904313568395321,0.657151493402033,0.601910212433274
-0.261468045428832,0.850513954804613,0.898089787566726,0.842848506597967
0.49157875065946,0.359655693931606,1.0811403200053,0.418859679994704
0.844511957411971,0.0137137113494049,0.504040083497143,0.898835983575575
1.07158116730192,0.48260004854482,0.571469132156236,0.831406934916482
0.938088386861889,0.324865617109584,0.436611034838049,0.966265032234669
0.895522927228262,0.00983427069241208,0.472185560620834,0.866981460699267
0.916055423086284,0.163661740948742,0.619041036916794,1.01383693699523
0.912574061604694,0.355669971913487,0.535894606373451,0.783835030155924
0.625403241283577,0.569842149775118,0.389039130077491,0.930690506451883
1.34922171865032,0.183030597107508,0.415351636447442,0.849972782320275
0.596921973041361,-0.085923738572468,0.552903284752442,0.987524430625276
0.87593075596998,-0.0741308808254244,0.657406815614258,0.74546925145846
0.731774866869489,0.761726059955936,0.822397950039216,0.677602049960784
-0.0834831459888443,0.803551331314351,0.88982699869831,0.61017300130169
0.941779624559024,0.465357011685975,0.754968901380123,0.745031098619877
0.278361031965192,0.197436580935156,0.790543427162908,0.645747527084476
0.239752498959908,0.606725895642548,0.937398903458868,0.792603003380435
0.362143261875442,0.482781407025504,0.854252472915524,0.562601096541132
0.517308896355703,0.518463157518832,0.707396996619565,0.709456572837092
0.391196805949522,0.480885303863468,0.733709502989516,0.628738848705484
-0.0605988937118438,0.592040267236547,0.871261151294516,0.766290497010484
0.401338492676525,0.609397744622731,0.975764682156332,0.524235317843668
0.720435762791885,1.21322218590314,0.806824108870509,0.193175891129491
0.758502888919074,0.927408048299771,0.874253157529603,0.125746842470397
0.402310887660433,0.734113658740104,0.739395060211416,0.260604939788584
0.499453625840876,0.770819156445344,0.774969585994201,0.161321368253183
0.633506173349036,0.757664257301954,0.92182506229016,0.308176844549142
0.840975441111521,0.895930642642545,0.838678631746817,0.0781749377098396
0.550003136215438,0.894007174730945,0.691823155450858,0.225030414005799
0.221442521833097,1.04189325657601,0.718135661820809,0.144312689874191
0.607587729172178,0.922758960447238,0.855687310125809,0.281864338179191
0.537399085949807,0.785386155786786,0.960190840987625,0.0398091590123753
0.0339192287506601,0.28242340759071,0.302602049960784,0.697397950039216
