"all.1","all.2"
0.9518933972193,0.518256205165079
0.830094610676116,0.492866774728636
0.775874679628145,0.363245996567213
0.304152178479696,0.372711248462372
0.831174503783346,0.644752721039567
0.623693534340337,0.329845827900611
0.576280613398159,0.431449192868411
0.673933420203764,0.282428228380026
0.287979061531925,0.0526726331225596
0.60219988184029,0.305434736563452
0.540267601886236,0.566748017674699
0.0191597778339102,0.59590464693049
0.646791439334187,0.453385326229429
0.880825309951163,0.204444859693148
0.528765280613028,0.189729263359623
0.921606603064418,0.221019835322367
0.92772084363861,0.83916175610408
0.89576524503232,0.695831309450986
0.075000929202619,0.669300997776757
0.708811564648694,0.5122341593686
0.952385282512172,0.774995752256366
0.125384013838158,0.641676497983048
0.410929024847168,0.238921138968542
0.832237674360932,0.618866111975801
0.216636632140302,0.876367347285647
0.656037001587159,0.731225299973271
0.993240527673219,0.340373011056473
0.367535882172978,0.190485936518179
0.498182900070041,0.224115699119302
0.038799478714522,0.424081029989375
0.287952496041565,0.134177757756701
0.562268486963953,0.679336552541796
0.0487178210760234,0.878474916188032
0.295334159198536,0.474811232198477
0.591255947269821,0.826658592694297
0.799373045484866,0.669697613480869
0.436960658171377,0.794254346232926
0.723948699858296,0.466547116274445
0.0426247606820799,0.810425747164681
0.589502271190521,0.984288149462808
0.762547968560867,0.221166737231284
0.451884433632989,0.663601999260709
0.632624044384409,0.853795693251966
0.212533266513105,0.68251185885174
0.0089086644771602,0.0893382518486772
0.866501097519465,0.0715953476311406
0.260704763680932,0.455792537705065
0.211556695569109,0.789197530653451
0.157441219253559,0.3468106296396
0.928442019596468,0.112299198158432
0.116202583099983,0.702621811897622
0.140529589528667,0.693618050312959
0.019485814336664,0.203812195232606
0.99284445524577,0.843070894953916
0.814258082851726,0.253232607130292
0.132319965945142,0.295128975867492
0.0473261663661618,0.806335459565353
0.507877570659665,0.170570780333646
0.972308183569051,0.0521484183566039
0.749058476787133,0.443491247805511
0.73009039943171,0.996470768099315
0.909811524068648,0.154333690161428
0.318102110763479,0.667836543966944
0.214273699522859,0.591784211933862
0.763604807229356,0.853129482790856
0.262039770647022,0.00538990307966946
0.624362365138361,0.898213542816923
0.0711223478224431,0.442437858427514
0.880974816104448,0.317253988556722
0.0775608337646676,0.913025730875605
0.0306494596045185,0.176548118213499
0.41055975090446,0.353172163573408
0.691029986652441,0.596681954567172
0.329800741411841,0.719794372642669
0.893474998555381,0.834645361023026
0.921785173586002,0.960931713463163
0.329660898087502,0.27071362033684
0.749622201810242,0.0147989696098282
0.442204091036955,0.14029558343895
0.552562850692701,0.82987881267678
0.201555650078652,0.729705965593981
0.0131024932935392,0.954218491082988
0.427136335589208,0.925076174647056
0.664235335838348,0.497267966284177
0.993202090057319,0.561664593350359
0.708717741127724,0.851507473377809
0.615227901852678,0.482178385233448
0.810336047046743,0.9155814735894
0.498328828158486,0.321086549329378
0.591408473523753,0.0483246503148857
0.588371759264683,0.251713155593758
0.228490501823465,0.438313093549444
0.802570848221146,0.802840385540593
0.108708368978587,0.333946490277406
0.46558186238159,0.686835682396293
0.905645487441996,0.143718816080776
0.146494294780218,0.917655783125588
0.240934150833453,0.124275090215052
0.893466932919824,0.435772414666349
0.714473984221513,0.372186395134274
0.00487146056842525,0.0687810670598154
0.999151234162259,0.490149747076805
0.0811364500725106,0.181599203795565
0.310177997950176,0.303304427866421
0.500116606451038,0.625372387432305
0.668730757959199,0.863614091299281
0.358026062397645,0.902552103538422
0.374935174768835,0.475684444162981
0.531992006790703,0.897601220050333
0.524584143905165,0.873352970207576
0.926493634233752,0.333275267766616
0.859245074947388,0.218817480963178
0.471084566547831,0.957460792563185
0.912805638035419,0.152322673950214
0.00462914784244495,0.589365223066474
0.0619091295683221,0.594650266751191
0.255156759015121,0.613583582285014
0.450597761154454,0.433293083205328
0.381545715342842,0.273198234136556
0.459800140771784,0.475923122101391
0.796003795683822,0.0238836729755718
0.0107196402844856,0.191855401114479
0.981269190355975,0.369388978396852
0.847593052716914,0.633860970943144
0.784402379478021,0.706672147463362
0.0970562321044412,0.481729267489403
0.797336403663508,0.327072576385143
0.334808379263072,0.211961104922693
0.130625969432092,0.165354260428804
0.048971375705984,0.956685584231347
0.321796246836763,0.814760559622855
0.337167409434174,0.617847121774193
0.794639867298426,0.969116931735296
0.299914861423434,0.922309374931965
0.992937058070519,0.428277684186562
0.67403632843626,0.891152809999066
0.949801769519376,0.219761009421281
0.998116043103896,0.336573555594212
0.621105702567727,0.859849359629448
0.582665244022978,0.142883344545322
0.44024138451722,0.104018788818475
0.475778110609299,0.630990957679998
0.622468800751804,0.0700413462905888
0.0672585778434039,0.245602531601549
0.456093634053366,0.87221237192987
0.916423062859736,0.418945344820744
0.379415714316072,0.758130106079998
0.597424062821039,0.709115710777426
0.505789016181636,0.966884226598118
0.694433584000249,0.601472849703988
0.503826803564702,0.237830447937497
0.896621826636505,0.844547344849207
0.210284786828267,0.93282843336904
0.627791999181204,0.734532110554078
0.722097401710206,0.991005352076972
0.947471529383808,0.287737822699652
0.876208895589414,0.41754709079951
0.175174673148661,0.446636152497183
0.103617264985957,0.0752763725715643
0.44325607580259,0.746159791840466
0.537174582719654,0.414069908597113
0.601340297638804,0.926449097444501
0.426624638148383,0.718130346299564
0.588993154801447,0.893165527318716
0.16920815804417,0.722101740515616
0.0289423285177257,0.255846254029192
0.444918421838663,0.117238732943963
0.222714925111984,0.252045596778367
0.700957859217985,0.951195807650888
0.975795670933721,0.625411348436317
0.0545079295975319,0.31253346606063
0.204446111103727,0.761749967117994
0.252899037276092,0.678633026708215
0.54277304820565,0.995591402155268
0.73309296554466,0.0448126846752036
0.684072410412091,0.687611009160387
0.73936520771235,0.891849880223426
0.663172702450319,0.184092418898707
0.334127714112692,0.689894358883875
0.0603445053768344,0.312366077732535
0.515495942152734,0.658458790099884
0.422235874609621,0.99663398966331
0.108653628245087,0.50408920128244
0.23244315355117,0.632083585800168
0.605139341774883,0.283515146058167
0.204249657351619,0.00568861900019227
0.51921380353967,0.791006532908648
0.0283383699362492,0.784239792034263
0.420023777134295,0.73870533478885
0.561419906876194,0.504301023924774
0.0913238994875853,0.297434710836075
0.868599966952594,0.614209193005362
0.319829672756561,0.510521862189069
0.969590107984436,0.663568938380901
0.961437046013384,0.812606458535632
0.0982596474349312,0.14272922801296
0.577125592056101,0.441331538563389
0.20754333793686,0.132983961746299
0.899386568957125,0.20911298537391
0.752701926835966,0.198863073777193
0.870163779473721,0.815600390720731
0.446997258036714,0.0426378201573482
0.497466613342911,0.378342245121892
0.605632041057954,0.581245926109345
0.840174785112524,0.403790349598203
0.515549313706919,0.581795437544864
0.412643013143719,0.717665281638892
0.819235080394081,0.252178916396194
0.352804015319694,0.769916938189266
0.869629897348611,0.59616675126455
0.825806663704109,0.0363449473762303
0.358467496846314,0.167604105869455
0.675088725070788,0.532012429369804
0.82287625460356,0.60107417910866
0.0954177755559096,0.539179063564653
0.708425536238961,0.194785568742028
0.250997165252327,0.649711947925014
0.283739026622833,0.09012327382599
0.991681129457403,0.169234661301889
0.0822841905008396,0.40337520701874
0.184107761646905,0.917538095846688
0.867345970864871,0.984305589046967
0.426736201871124,0.0121259817224531
0.219838709984759,0.26320360277548
0.897592567299702,0.326430888368965
0.901900081054193,0.189812797568867
0.97656414953948,0.982817281112438
0.306294762873873,0.736002138609714
0.180775500127932,0.904628864960051
0.759903774876492,0.845848920025155
0.877738018629898,0.761867163166613
0.571885369444152,0.802735095383064
0.931233312776871,0.0892590017941571
0.637638252310776,0.555877604396134
0.807105205174922,0.117779913384882
0.670181834210898,0.90116217553304
0.879391610160035,0.971343886546819
0.736946516840146,0.819262815706045
0.800839469529923,0.139441030031003
0.502618495624186,0.975522477584546
0.210359004225603,0.814532230443303
0.796622719132358,0.532165833020646
0.341503076348084,0.790241389620912
0.47224933226906,0.661430857575373
0.0154113106901781,0.807449629885361
0.452235384999015,0.270492385476423
0.119659397375484,0.835654298341242
0.421214635752179,0.0871689321634336
0.908046200572094,0.109618791702923
0.43208212039564,0.342439259532439
0.276586109424904,0.933371199051829
0.491878416253352,0.958812312203362
0.223713732633633,0.342606530263347
0.764701622056216,0.983802768818343
0.38123727340156,0.289964367869627
0.773731069098073,0.0643896032844065
0.888004135180518,0.540470268606886
0.541354249453722,0.190300682659484
0.030574161508074,0.272562028640891
0.127670056316378,0.667604167928554
0.276507879516829,0.791428095675092
0.832825342383697,0.672814060816383
0.311440994205356,0.427741527791629
0.717694817591424,0.333639443630229
0.34535482141648,0.270523584586375
0.251139913060991,0.575895457929322
0.0745089700147207,0.0823803489097394
0.810754340366463,0.930830728923259
0.924622782505869,0.299320714861359
0.0598473994016182,0.375633835514097
0.166442256388499,0.880907347062291
0.648928770148254,0.330575283280013
0.0440604226202401,0.250810440620929
0.502569113231802,0.72423716895309
0.222166964185869,0.0541260627326835
0.336591470689313,0.850058668799805
0.832161880651482,0.918883176816911
0.398684985887997,0.162005267493068
0.901573584837974,0.112660465715625
0.557552377451486,0.648614444914104
0.407852641009069,0.843900099964512
0.179056398479021,0.630537226841447
0.848545233747906,0.418865575247754
0.844345486631785,0.72314879410693
0.641806646301388,0.0838101373014692
0.875964356662908,0.475113940911123
0.210577805891987,0.378219119004107
0.830254472706073,0.681487158006623
0.147730986593752,0.983028715561894
0.0416287900992576,0.725207838546054
0.798271411503328,0.482166811688242
0.0628400441521127,0.64090070501307
0.106072930040115,0.960944624528098
0.171922561816848,0.176144618930772
0.908234540645017,0.792990256865372
0.52715014409116,0.804006027107909
0.0403540380622679,0.0123647663555644
0.54014341233932,0.504866653386485
0.820664169947058,0.865038776485818
0.369242117209085,0.809956185078276
0.687245094572683,0.242576930155326
0.977238009021538,0.499921904038717
0.998517259878798,0.139593438299252
0.0327103200972057,0.790779731124318
0.395367749014269,0.502127192967974
0.87908563610439,0.957241074579777
0.824917181807596,0.58181290479308
0.110157074645285,0.322600666857127
0.190981306918354,0.957936960480043
0.410683329430115,0.294340730038027
0.788685627426826,0.241514505932033
0.558660920920037,0.192611128063647
0.282054508684964,0.361276256966274
0.697391749170786,0.70261694349475
0.844725356170833,0.58899127832423
0.796477327810572,0.219041788197195
0.807068212322886,0.622307055713169
0.729226122454153,0.9591171268387
0.534446289309321,0.0787777742059156
0.335003751305381,0.293238378279521
0.778426556944989,0.569823222113445
0.73972371013318,0.953470135682346
0.241025695322475,0.655956839755187
0.534022665257556,0.840168625104632
0.10391001878073,0.277827012166362
0.803717798420566,0.792695069083399
0.346880873641984,0.109163998785391
0.0571264307417581,0.686433888980944
0.72065184517398,0.222927130125139
0.582964293115847,0.404510235927009
0.636947352733652,0.743349253209275
0.803556006314801,0.501685681472863
0.506432707118602,0.569313922734952
0.983931122362569,0.90390065702952
0.863707699175007,0.195286839716891
0.956278956464331,0.92839391461381
0.170183829582399,0.243716637251065
0.482362571689116,0.238699864862093
0.490369870477235,0.553660110626596
0.521604428500447,0.685292548306475
0.530291125606322,0.169046667452978
0.56130140305137,0.643491176925928
0.366479507469216,0.618580054020926
0.172914254700406,0.386734271664326
0.604001254363849,0.54293431995678
0.848773662591535,0.98080864093686
0.530708382508792,0.481818632644445
0.506974396561002,0.0931720184246567
0.582346148589901,0.217571497690731
0.416659486252342,0.65729660809468
0.506320322156902,0.0849064624525141
0.228462380752773,0.467680760185283
0.0381049785733176,0.298274846870743
0.383422915927735,0.611486354733221
0.640756548368405,0.0794535004987754
0.138527709403078,0.57155097160958
0.639581809579118,0.0215019153086049
0.282532062966381,0.618046540186116
0.424698284749151,0.206134841153449
0.878711082087494,0.999525097759932
0.284242480025066,0.193983125731819
0.0319604252567724,0.717932415516793
0.747647985931698,0.555801957403016
0.0597044987202785,0.391350182714972
0.569478381007134,0.476666199338871
0.625189141072829,0.843786283181393
0.666169588051699,0.768535990789023
0.0843667564556003,0.404704144145881
0.475649316789675,0.658087173966316
0.319637570958184,0.360966607258611
0.687199621842422,0.674727369611007
0.346137744389344,0.30120323612449
0.400231690372273,0.132092221737807
0.903792213713541,0.1199281090761
0.891027318234614,0.271645478467089
0.192262535760449,0.507996098022605
0.284841634643327,0.776969384399597
0.482181650690394,0.949425255355779
0.672173552246138,0.808435047762855
0.107175250247086,0.942122152145966
0.542843307943679,0.278804652811913
0.642141859221726,0.142683609398012
0.516638329080001,0.577958840335207
0.996246006656089,0.596496256936318
0.461211283071286,0.69327103663573
0.91279980055358,0.918845847575122
0.347212932395865,0.885307068040969
0.117989844663432,0.718559484441499
0.908285320187586,0.376525665028908
0.570627526253087,0.506108776836321
0.674442146021721,0.918221899764368
0.573491073694483,0.190650780106182
0.993220363238407,0.238537696918284
0.821218414327665,0.639144462824909
0.669556604061509,0.381761013191813
0.443214188600201,0.857873806156283
0.872156436550743,0.0337961561520561
0.341730352950839,0.215018601952563
0.0159613254362554,0.692473207529022
0.946003294362908,0.874941218640355
0.734531598463552,0.900012657587107
0.00720315135690151,0.646638329750297
0.73284254959187,0.723962619006457
0.521373886838253,0.475122516517644
0.159520205252562,0.893734391113357
0.071393445548804,0.833397042108967
0.354824883697669,0.719143480558025
0.0681813654221478,0.0941840521725523
0.842331511567996,0.437190534172291
0.281088219052979,0.432502413277256
0.549570370676182,0.277972891244863
0.998677463837364,0.60336262177753
0.885109638451685,0.863008632681661
0.77883421142597,0.612967543256062
0.300406038133823,0.909740790653741
0.885268165881177,0.763456061722592
0.0952867633589171,0.629667815742996
0.310513833589982,0.661828027969883
0.16834574491184,0.84858183116646
0.304218231986964,0.744859207674277
0.250710886921533,0.572359106834312
0.541922653087883,0.342365288576598
0.241167869049381,0.798699332822112
0.13900731417554,0.775327891344228
0.211812077119008,0.359761280466635
0.948955460153064,0.331433345752503
0.0590419046636228,0.307478559271044
0.703196231803319,0.0940693298355048
0.83388367263752,0.13372668151981
0.47413081308024,0.0484492160861753
0.80863508846753,0.870394825295822
0.0381787236721767,0.398280642577256
0.773621001579247,0.899814933494667
0.982856361293553,0.991386429250878
0.911129508906042,0.296112383982923
0.878446537533726,0.665684876863542
0.574766341692875,0.294484575384867
0.988735558651548,0.328142543592437
0.755834154015302,0.108933290394703
0.154583898671661,0.217129422672428
0.881773984862815,0.772994456610107
0.861360834874324,0.408906896750689
0.231597809257507,0.420462893928031
0.529721566894003,0.0179981082047196
0.213682105565949,0.154193828147294
0.526682645746672,0.352699665879698
0.101030814151582,0.503358325146208
0.649211267015685,0.207247301556214
0.992778206495522,0.934991975342021
0.312529096887808,0.390978072779209
0.64934439484532,0.27423604796909
0.506766768941903,0.565210775624884
0.301536419839601,0.757886506067922
0.645918169939187,0.305698408780219
0.0347461925694579,0.351905712658346
0.842479997052797,0.42599472823109
0.755702099106328,0.460122429224579
0.3265122394936,0.789327792433356
0.220541164428662,0.996044781363031
0.976848423494012,0.303690141873546
0.0507655217104219,0.434182583515267
0.833993264395471,0.512764538942997
0.872088951981857,0.804112076038606
0.0652908964571659,0.387956092754414
0.541298743459606,0.593040044411693
0.943517060285588,0.22625376562081
0.891812015582707,0.440322173913247
0.980454559303301,0.547241118999217
0.425319979561362,0.348254308636526
0.0358439784167241,0.606701909357936
0.259779738257565,0.119996805495229
0.566466167019349,0.858644788099194
0.867106738944284,0.25866280013286
0.736330624594172,0.9709776593459
0.743788099223012,0.824140575353787
0.13339599684881,0.926511487412855
0.89026869140876,0.738496972802747
0.861247765182345,0.160207900699605
0.273968981231176,0.972127082995106
0.872424920940096,0.409341371932437
0.26648082131508,0.298088976307129
0.289130073158727,0.38167257030251
0.141321973609061,0.46102683144825
0.0880726809748495,0.888692498352344
0.188300461664505,0.677765715730614
0.337179953647305,0.789330874094248
0.763678685813511,0.345108518660611
0.53050066428507,0.642749637491042
0.0554021904861485,0.871470480318188
0.267217930394118,0.758223738629299
0.122186717905072,0.538300170573161
0.0102025057193148,0.142130071822514
0.746249297853152,0.0796109693736793
0.938785430085298,0.116246603227383
0.575631525686881,0.585893456755225
0.305360693620837,0.999240611531527
0.864901320148848,0.929846274578795
0.84904140953677,0.58866996690698
0.433722422866439,0.930236585548259
0.866696291611383,0.963461662263272
0.303524579487662,0.153026639612259
0.100571154450835,0.193084312705565
0.749551064354759,0.0658889036120288
0.645140482932874,0.562632908641496
0.0814352136482974,0.362326795532103
0.326937816717341,0.939708843779876
0.831877801253416,0.942431047742818
0.988211882734257,0.755250515213551
0.277907006884997,0.226126193856986
0.889807184001331,0.735197455774762
0.892821252009727,0.787343057225007
0.974885831230371,0.323866307533318
0.624480946289445,0.0538082533237641
0.263021556589566,0.770720646476925
0.401076312011322,0.50425553034592
0.175304653708087,0.407535980698375
0.0192457376853609,0.979569711468737
0.112722590753937,0.628766324276947
0.70970750102482,0.323772073682896
0.358384294323211,0.236144082304917
0.314000076685471,0.321610456208438
0.45158518992366,0.031540531197486
0.225177196422028,0.786043752242727
0.407678120457784,0.0307421752938349
0.939325975043399,0.737469808307062
0.037968630033168,0.756034810190422
0.364554893856067,0.0605842922974797
0.828717855417051,0.835834919265183
0.854949563447952,0.937124580258299
0.919722679047419,0.818572128956555
0.0731068446194334,0.103434546787371
0.914587069947077,0.6298766876256
0.12279839453714,0.679378177863094
0.443923980689391,0.957100811154686
0.781189177166703,0.893279061086795
0.0742427323645656,0.747203680870922
0.497794080304599,0.582689368242538
0.107741809006669,0.0556746603807644
0.473643554152111,0.544162475177252
0.988123019918371,0.554153128432704
0.893798758044555,0.870820835942803
0.965185920035788,0.200547780573303
0.171375290780989,0.719349909964055
0.465303485531786,0.293268058088629
0.148398701421726,0.329756191970664
0.110653133285886,0.172840858331562
0.164758535174062,0.315162597179692
0.916331316498534,0.357072975827649
0.616626301972773,0.20308896195747
0.687417685347181,0.151532072444849
0.450049617696635,0.384100743185382
0.930411770932081,0.210058574944853
0.369132315936699,0.500799593770681
0.517060366628284,0.141393496019831
0.252551363950251,0.781042625349199
0.584319044495935,0.0601420801463886
0.46175264767491,0.113216714464989
0.181359641350284,0.400607840567147
0.339638559698516,0.461183284715507
0.29381967443842,0.583339306990856
0.682110533357337,0.318864027657828
0.281003105743607,0.0663408210471948
0.239933347985742,0.743137835949862
0.541413202630105,0.74974659812409
0.176728062840265,0.754227431010469
0.60136323863917,0.316468815046605
0.0354071024163603,0.45582328334176
0.37632340059102,0.23170428102935
0.4107056259877,0.744755012613505
0.673533867060216,0.436334748164499
0.249491121782984,0.228787439515584
0.860314895556846,0.990082313091208
0.788203613646408,0.33786463212491
0.984034151867167,0.401083922828503
0.508215426818011,0.846704951082605
0.109107427266065,0.571174655863624
0.372224585726275,0.55691727091271
0.354702116170134,0.943069743024949
0.242777547273822,0.525355777634431
0.767780383931717,0.0456678973932541
0.379254291155366,0.144426807660176
0.904180123236726,0.10594316921866
0.827879578987665,0.0266549833182851
0.236270319841164,0.589643375102163
0.554157286410753,0.593773688868105
0.587938816893364,0.140284687932443
0.660274025078209,0.853477206683387
0.937416325839062,0.122843550876703
0.507845524534138,0.887396402906834
0.202038143475426,0.608259848758678
0.022548490097872,0.912701998352462
0.673488347153426,0.577126414045813
0.398132289068135,0.547953914225732
0.759409194229192,0.348857254872844
0.918798024327087,0.622433530190459
0.2317606294884,0.573648920905166
0.054930687562353,0.233516939538643
0.909427790462412,0.410721953568163
0.350003923133768,0.619804485979264
0.954277280343182,0.621035594974521
0.998876550960138,0.00709901192493504
0.308454132667275,0.980378944025857
0.785069924341789,0.0933805351355323
0.694258983316959,0.0598796771586128
0.57718387313294,0.0133552614841028
0.365834497370205,0.459302846698747
0.728483654018599,0.787726115681597
0.588023545385965,0.0866810406127432
0.0905981660751323,0.0101052839542064
0.909624004303182,0.319455726272208
0.880765983776723,0.0257794896191452
0.60641039424604,0.999094435666581
0.313518260190117,0.625314470218937
0.601582360226736,0.468809825064535
0.497336574557994,0.583078061003457
0.816051515987352,0.00134370007238584
0.162291834698126,0.735642904158931
0.28045002802728,0.0356647146219015
0.384356230828697,0.0410146234714403
0.659594026264222,0.429384307057329
0.464111469125925,0.630500302424752
0.780843905382906,0.17541117185141
0.596506210077754,0.956865238384777
0.686101969136135,0.113740762650592
0.690509380379056,0.728139259474524
0.769444118341131,0.172551458709403
0.763504487582555,0.887926702679906
0.186933424125451,0.977504130278858
0.702431466337249,0.00513603598902235
0.220484114831276,0.753437413529914
0.102969675027363,0.720493074566382
0.332573436362911,0.502200341315342
0.711416642066666,0.51587768410088
0.889260557432712,0.130037608864987
0.670953099894589,0.43044748362574
0.290867036499486,0.970207099572222
0.53517415952041,0.757265020998314
0.249404730422788,0.50351963939077
0.0303786096556927,0.990470830711769
0.734179224279979,0.996058352408162
0.213955589068618,0.105587164734688
0.50192982374473,0.634841176946014
0.0351653619282623,0.356010225679798
0.70177645824651,0.982229376773906
0.0139291223369748,0.460198764704117
0.362915294345242,0.72037759622206
0.0906026262994809,0.296318180770606
0.410281874549796,0.944045708178866
0.503995789798186,0.0365511210561497
0.725316499831199,0.283086867414108
0.497180278909586,0.374340798635094
0.775627229426149,0.608440449000564
0.934808806017467,0.386966295712383
0.0128032303461363,0.364501343151063
0.188844514555552,0.465977906056303
0.722368303724024,0.519034857565714
0.516525390595901,0.820581316522851
0.92659259898378,0.40631967085222
0.322299204005583,0.143344165384755
0.799603469231606,0.461079880793749
0.945341061232772,0.884926256213507
0.958546564093176,0.280602311329853
0.622353156029249,0.189523795857241
0.961970184847629,0.88844368857258
0.702138912762245,0.152481601102238
0.413663192495089,0.147098964704536
0.925102898687348,0.660625532221899
0.541238045571719,0.108712573180939
0.73440687800579,0.787459386263324
0.305958478753683,0.343549473283563
0.288666902761313,0.22724830765933
0.969146347937714,0.205823460147292
0.463121790963539,0.637978704349678
0.0162644076377712,0.426404236384255
0.810667625860076,0.979307697795623
0.653728004450405,0.860267569543372
0.536861960311348,0.706160484758306
0.928421244459476,0.694540127916376
0.472336674086021,0.00808955716558499
0.88132645809137,0.307415860754151
0.896643228248311,0.378511519244481
0.922855996473571,0.650749121555597
0.148766473076118,0.459915343616356
0.720884869656591,0.611262323206551
0.546358943178228,0.792688309176322
0.193798669779932,0.0984715192949702
0.623564984481633,0.668158083445737
0.382022301194167,0.546476061470476
0.621244527722814,0.243741619350237
0.984018387742317,0.832474058203383
0.874566058621437,0.963042509918041
0.811291912832891,0.16515522445645
0.0750798495663772,0.908781565727263
0.119588104080514,0.893029125056574
0.0946601079166261,0.340415104236093
0.286671883555059,0.836237115729842
0.11138582423781,0.449209219891746
0.0865607910887734,0.996605427932106
0.0143085563336033,0.313625978729669
0.323959681812553,0.0676200260459469
0.959725327726554,0.697543564403404
0.570490328474671,0.479326338805505
0.681993449449537,0.774716117458637
0.519181147992727,0.684823952026584
0.693300566954506,0.0577222325056558
0.341085199776101,0.670621454425803
0.631714499052677,0.0945576838458912
0.23835986884329,0.938106227381476
0.282569849363151,0.815517364302615
0.218330280578174,0.58104889577301
0.404264580149685,0.963330257072323
0.0521026931844954,0.649747825887769
0.425977008807687,0.0531843036650121
0.537761705900969,0.971836926070843
0.666127825004952,0.511738899137469
0.651017764523996,0.0856109980759327
0.585958344657817,0.605656980167255
0.00512417115881341,0.405860023204712
0.828347730681898,0.337567469915687
0.456974731001125,0.740350182875309
0.0186682286820398,0.131227068817182
0.0386862082215422,0.0320044511138159
0.283906985840527,0.623974217560496
0.633717092547615,0.844378070721338
0.17921624255904,0.00779245432986645
0.801315250931457,0.000136946635763161
0.540395514335113,0.400233223652646
0.447810246347985,0.0851136448578257
0.983904311992971,0.767967382692935
0.167943247790614,0.66039449542053
0.0602572207727213,0.00929294111204101
0.510447317778328,0.305155531167837
0.757686621532841,0.630745005986933
0.434903546896137,0.00160815664870897
0.0796223149309843,0.65547663274932
0.546687659045185,0.64786761917619
0.14523892125577,0.668533306860118
0.75131748570665,0.409404467009096
0.544773197216988,0.55973259590083
0.413833319466843,0.37437884510421
0.36986418559945,0.297543902477375
0.265912802015166,0.833655167912629
0.512396411189274,0.584871136389796
0.814186132920473,0.524724454381554
0.253375539716906,0.65277663534259
0.627034047461313,0.00250786119273165
0.146209501298587,0.378060662235257
0.84717377499551,0.756556620979498
0.849576036765811,0.172754190026741
0.351849079344571,0.777213321006279
0.531326286915021,0.57886358028648
0.769794414965371,0.43520152650591
0.644561993999353,0.849638220347394
0.411496996050905,0.374258483517668
0.859512316505699,0.486150132429029
0.476555806657099,0.484152214292248
0.469322470035017,0.181113856309664
0.440051361296398,0.363766294095144
0.356499374744836,0.164460428823859
0.57914111498609,0.523248290924248
0.0691539564214158,0.559779601124178
0.194431216516292,0.627313021220001
0.627480324103262,0.0377885533796134
0.398312175868505,0.314406325942792
0.771656473314571,0.0700225747825252
0.91932686705255,0.583798899980662
0.661393782765402,0.189933315428288
0.772041458479068,0.259449411834758
0.458857245702241,0.0650325055034715
0.0945914252155321,0.355210841261905
0.49416682155197,0.921223381547732
0.163111963517964,0.505090187320362
